36.3746 1.5383 1.51278 0.0255229
36.3796 1.55301 1.51271 0.040304
36.3846 1.42093 1.51264 -0.0917066
36.3896 1.51528 1.51257 0.00271712
36.3946 1.62824 1.5125 0.115744
36.3996 1.56709 1.51243 0.0546668
36.4046 1.50169 1.51235 -0.0106586
36.4096 1.45568 1.51228 -0.0565951
36.4146 1.41275 1.5122 -0.099451
36.4196 1.44224 1.51213 -0.0698918
36.4246 1.34621 1.51205 -0.165839
36.4296 1.48653 1.51198 -0.0254483
36.4346 1.60677 1.5119 0.094871
36.4396 1.60057 1.51183 0.0887395
36.4446 1.62821 1.51176 0.116457
36.4496 1.6454 1.51168 0.133723
36.4546 1.54964 1.5116 0.0380341
36.4596 1.40719 1.51153 -0.104332
36.4646 1.3961 1.51146 -0.115359
36.4696 1.51447 1.51138 0.00308841
36.4746 1.46691 1.5113 -0.0443962
36.4796 1.47261 1.51122 -0.0386105
36.4846 1.54951 1.51115 0.0383562
36.4896 1.6523 1.51108 0.141224
36.4946 1.69091 1.511 0.179909
36.4996 1.60328 1.51092 0.092354
36.5046 1.51994 1.51084 0.00909626
36.5096 1.51112 1.51076 0.000354282
36.5146 1.48725 1.51069 -0.0234388
36.5196 1.47348 1.51061 -0.037133
36.5246 1.45268 1.51053 -0.0578563
36.5296 1.39363 1.51046 -0.116823
36.5346 1.32242 1.51037 -0.187953
36.5396 1.34805 1.5103 -0.162249
36.5446 1.58398 1.51022 0.0737651
36.5496 1.71913 1.51014 0.208986
36.5546 1.79067 1.51006 0.280605
36.5596 1.70458 1.50999 0.194585
36.5646 1.62176 1.50991 0.111848
36.5696 1.57601 1.50983 0.0661818
36.5746 1.53085 1.50976 0.0210902
36.5796 1.50893 1.50968 -0.000751235
36.5846 1.62914 1.50959 0.119547
36.5896 1.64782 1.50952 0.138301
36.5946 1.57044 1.50944 0.0610023
36.5996 1.45652 1.50936 -0.0528426
36.6046 1.47992 1.50929 -0.0293709
36.6096 1.54141 1.5092 0.0322029
36.6146 1.52418 1.50913 0.0150542
36.6196 1.43739 1.50905 -0.0716603
36.6246 1.34391 1.50897 -0.165058
36.6296 1.48796 1.5089 -0.0209341
36.6346 1.60764 1.50881 0.0988289
36.6396 1.58089 1.50873 0.0721603
36.6446 1.54881 1.50866 0.0401486
36.6496 1.59129 1.50858 0.0827069
36.6546 1.61792 1.5085 0.109424
36.6596 1.52273 1.50843 0.0143056
36.6646 1.4329 1.50835 -0.0754512
36.6696 1.45359 1.50827 -0.0546858
36.6746 1.28772 1.5082 -0.220479
36.6796 1.27692 1.50812 -0.231202
36.6846 1.32248 1.50805 -0.185565
36.6896 1.37444 1.50797 -0.133523
36.6946 1.41532 1.50789 -0.092568
36.6996 1.44553 1.50782 -0.0622823
36.7046 1.48754 1.50774 -0.0202008
36.7096 1.51115 1.50767 0.00348393
