3429.63	-8487	-10871	13398	-124.18
3429.87	-6853	-10839	12523	-118.82
3430.14	-5538	-10831	11978	-114.29
3430.22	-4596	-10800	11609	-110.95
3430.45	-3922	-10777	11414	-108.74
3430.72	-3570	-10784	11320	-107.38
3430.97	-3258	-10796	11236	-105.67
3431.24	-2930	-10785	11146	-104.31
3431.50	-2655	-10809	11110	-102.98
3431.78	-2438	-10815	11068	-102.19
3432.02	-2289	-10816	11047	-101.49
3432.27	-2172	-10820	11027	-101.15
3432.55	-2109	-10809	11009	-100.77
3432.79	-2029	-10815	10993	-100.46
3433.09	-1982	-10783	10959	-100.28
3433.34	-1944	-10804	10978	-99.98
3433.58	-1885	-10823	10987	-99.76
3433.85	-1855	-10814	10955	-99.73
3434.11	-1861	-10792	10960	-99.78
3434.39	-1846	-10808	10955	-99.47
3434.63	-1797	-10798	10951	-99.55
3434.74	-1829	-10833	11002	-99.56
3434.96	-1816	-10865	11005	-99.33
3435.23	-1769	-10829	10962	-99.18
3435.45	-1745	-10820	10962	-99.13
3435.74	-1730	-10819	10950	-99.1
3436.00	-1721	-10815	10960	-99.15
3436.26	-1752	-10834	10972	-99.12
3436.49	-1726	-10837	10977	-99.4
3436.97	-1738	-10859	11003	-99.13
3437.25	-1739	-10867	11001	-99.5
3437.50	-1744	-10853	10984	-99.32
3437.75	-1782	-10826	10981	-99.28
3438.03	-1759	-10864	10997	-99.12
3438.30	-1741	-10843	10990	-99.13
3438.57	-1749	-10880	11015	-99.15
3438.83	-1747	-10844	10981	-99.7
3439.10	-1725	-10851	10983	-98.96
3439.16	-1714	-10849	10991	-99.11
3439.40	-1746	-10869	11005	-98.97
3439.63	-1705	-10857	10988	-99.2
3439.90	-1731	-10844	10979	-99.4
3440.16	-1718	-10855	10993	-98.98
3440.42	-1724	-10851	10983	-99.3
3440.73	-1716	-10843	10980	-98.93
3440.99	-1702	-10862	10992	-98.88
3441.30	-1694	-10851	10980	-98.90
3441.53	-1701	-10841	10970	-98.86
3441.79	-1690	-10843	10978	-98.86
3442.08	-1691	-10858	10990	-98.81
3442.34	-1674	-10870	11006	-98.68
3442.58	-1669	-10901	11028	-98.87
3442.83	-1719	-10868	10996	-99.7
3443.10	-1727	-10844	10977	-98.92
3443.34	-1695	-10854	10991	-98.85
3443.44	-1687	-10876	11003	-98.74
3443.71	-1672	-10863	10988	-98.77
3443.95	-1675	-10841	10958	-98.71
3444.22	-1658	-10842	10977	-98.80
3444.47	-1692	-10842	10970	-98.86
3444.73	-1677	-10852	10980	-98.68
3444.99	-1661	-10848	10980	-98.93
3445.25	-1721	-10864	10996	-98.90
3445.52	-1685	-10853	10982	-98.87
3446.06	-1705	-10850	10980	-98.94
3446.35	-1706	-10855	10992	-98.83
3446.60	-1681	-10877	11004	-98.84
3446.87	-1703	-10864	10996	-98.97
3447.13	-1708	-10864	10995	-98.84
3447.43	-1694	-10860	10993	-98.99
3447.64	-1729	-10876	11017	-98.97
3447.89	-1711	-10874	11000	-98.98
3447.98	-1717	-10858	10990	-98.96
3448.20	-1722	-10867	11007	-99.9
3448.49	-1738	-10865	11002	-99.4
3448.70	-1726	-10877	11015	-98.99
3448.99	-1717	-10889	11023	-98.92
3449.24	-1707	-10876	11004	-98.89
3449.50	-1694	-10877	11010	-98.84
3449.76	-1703	-10871	10994	-98.92
3450.02	-1689	-10853	10984	-98.59
3450.32	-1619	-10883	11006	-98.36
3450.57	-1594	-10878	10983	-98.28
3450.86	-1582	-10856	10971	-98.28
3451.10	-1570	-10871	10986	-98.13
3451.37	-1554	-10880	10989	-98.16
3451.64	-1559	-10880	10988	-98.3
3451.89	-1521	-10879	10982	-97.83
3452.15	-1493	-10880	10979	-97.79
